image,label,question,word,wordLabels
2315891.jpg,1,what design is on the saddle pad,saddle,1 1 1 1 1 0 1
2376368.jpg,2,what design is on the saddle pad,saddle,1 1 1 1 1 1 1
2349698.jpg,1,where is the horse standing,horse,1 1 1 0 1
2376368.jpg,2,where is the horse standing,horse,1 1 1 1 1
2350878.jpg,1,what is design of the saddle pad,saddle,1 1 1 1 1 0 1
2376368.jpg,2,what is design of the saddle pad,saddle,1 1 1 1 1 1 1
2348049.jpg,1,what is around the boots,boots,1 1 1 1 0
2376368.jpg,2,what is around the boots,boots,1 1 1 1 1
2331291.jpg,1,what is keeping the saddle on the horse,saddle,1 1 1 1 0 1 1 1
2376368.jpg,2,what is keeping the saddle on the horse,saddle,1 1 1 1 1 1 1 1
2396892.jpg,1,what is under the saddle,saddle,1 1 1 1 0
2376368.jpg,2,what is under the saddle,saddle,1 1 1 1 1
2323469.jpg,1,what is the person riding,person,1 1 1 0 1
2376368.jpg,2,what is the person riding,person,1 1 1 1 1
2386851.jpg,1,where is the plane,plane,1 1 1 0
2343319.jpg,2,where is the plane,plane,1 1 1 1
2364914.jpg,1,where is the plane flying over,plane,1 1 1 0 1 1
2343319.jpg,2,where is the plane flying over,plane,1 1 1 1 1 1
2390588.jpg,1,what is touching the ocean,ocean,1 1 1 1 0
2343319.jpg,2,what is touching the ocean,ocean,1 1 1 1 1
2412119.jpg,1,what is on the beach,beach,1 1 1 1 0
2343319.jpg,2,what is on the beach,beach,1 1 1 1 1
2394058.jpg,1,how is the sky,sky,1 1 1 0
2343319.jpg,2,how is the sky,sky,1 1 1 1
2342697.jpg,1,what is between the trees and beach,beach,1 1 1 1 1 1 0
2343319.jpg,2,what is between the trees and beach,beach,1 1 1 1 1 1 1
2391000.jpg,1,what color is the lighthouse,lighthouse,1 1 1 1 0
2372485.jpg,2,what color is the lighthouse,lighthouse,1 1 1 1 1
2363803.jpg,1,what kind of kite is it,kite,1 1 1 0 1 1
2372485.jpg,2,what kind of kite is it,kite,1 1 1 1 1 1
2320091.jpg,1,who is flying the kite,kite,1 1 1 1 0
2372485.jpg,2,who is flying the kite,kite,1 1 1 1 1
2406156.jpg,1,what is on that tall building,building,1 1 1 1 1 0
2372485.jpg,2,what is on that tall building,building,1 1 1 1 1 1
2340617.jpg,1,what is in the sky next to the lighthouse,lighthouse,1 1 1 1 1 1 1 1 0
2372485.jpg,2,what is in the sky next to the lighthouse,lighthouse,1 1 1 1 1 1 1 1 1
2349556.jpg,1,what is to the left of the lighthouse,lighthouse,1 1 1 1 1 1 1 0
2372485.jpg,2,what is to the left of the lighthouse,lighthouse,1 1 1 1 1 1 1 1
2361554.jpg,1,what is the person doing,person,1 1 1 0 1
2372485.jpg,2,what is the person doing,person,1 1 1 1 1
2347882.jpg,1,what is on the person's head,head,1 1 1 1 1 0
2372485.jpg,2,what is on the person's head,head,1 1 1 1 1 1
2353807.jpg,1,what is the silver object on the side of the lighthouse,lighthouse,1 1 1 1 1 1 1 1 1 1 0
2372485.jpg,2,what is the silver object on the side of the lighthouse,lighthouse,1 1 1 1 1 1 1 1 1 1 1
2390997.jpg,1,what type of top is the person wearing,top,1 1 1 0 1 1 1 1
2372485.jpg,2,what type of top is the person wearing,top,1 1 1 1 1 1 1 1
2374244.jpg,1,what footwear is the person wearing,person,1 1 1 1 0 1
2372485.jpg,2,what footwear is the person wearing,person,1 1 1 1 1 1
2373006.jpg,1,what type of ground is around the person,person,1 1 1 1 1 1 1 0
2372485.jpg,2,what type of ground is around the person,person,1 1 1 1 1 1 1 1
2391124.jpg,1,where is the lighthouse,lighthouse,1 1 1 0
2372485.jpg,2,where is the lighthouse,lighthouse,1 1 1 1
2318492.jpg,1,what surrounds the lighthouse,lighthouse,1 1 1 0
2372485.jpg,2,what surrounds the lighthouse,lighthouse,1 1 1 1
2334868.jpg,1,what hangs on the side of the lighthouse,lighthouse,1 1 1 1 1 1 1 0
2372485.jpg,2,what hangs on the side of the lighthouse,lighthouse,1 1 1 1 1 1 1 1
2359823.jpg,1,who is next to the lighthouse,lighthouse,1 1 1 1 1 0
2372485.jpg,2,who is next to the lighthouse,lighthouse,1 1 1 1 1 1
2401869.jpg,1,who is in the field,field,1 1 1 1 0
2369778.jpg,2,who is in the field,field,1 1 1 1 1
2398199.jpg,1,what is the general color of the horns,horns,1 1 1 1 1 1 1 0
2369778.jpg,2,what is the general color of the horns,horns,1 1 1 1 1 1 1 1
2339632.jpg,1,what is on the desk,desk,1 1 1 1 0
2367804.jpg,2,what is on the desk,desk,1 1 1 1 1
2413308.jpg,1,what type of computer is it,computer,1 1 1 0 1 1
2367804.jpg,2,what type of computer is it,computer,1 1 1 1 1 1
2347360.jpg,1,what is the desk made of,desk,1 1 1 0 1 1
2367804.jpg,2,what is the desk made of,desk,1 1 1 1 1 1
2369129.jpg,1,what is on the desk,desk,1 1 1 1 0
2367804.jpg,2,what is on the desk,desk,1 1 1 1 1
2336780.jpg,1,what is on the desk,desk,1 1 1 1 0
2367804.jpg,2,what is on the desk,desk,1 1 1 1 1
2390513.jpg,1,what is on the desk,desk,1 1 1 1 0
2367804.jpg,2,what is on the desk,desk,1 1 1 1 1
2370264.jpg,1,what is on the desk top,desk,1 1 1 1 0 1
2367804.jpg,2,what is on the desk top,desk,1 1 1 1 1 1
2372377.jpg,1,what is sitting on the desk,desk,1 1 1 1 1 0
2367804.jpg,2,what is sitting on the desk,desk,1 1 1 1 1 1
2391618.jpg,1,what is on top of the desk,desk,1 1 1 1 1 1 0
2367804.jpg,2,what is on top of the desk,desk,1 1 1 1 1 1 1
2411407.jpg,1,what is the small device on the desk,desk,1 1 1 1 1 1 1 0
2367804.jpg,2,what is the small device on the desk,desk,1 1 1 1 1 1 1 1
2345323.jpg,1,what is above the keyboard,keyboard,1 1 1 1 0
2367804.jpg,2,what is above the keyboard,keyboard,1 1 1 1 1
2377066.jpg,1,what brand is the monitor,monitor,1 1 1 1 0
2367804.jpg,2,what brand is the monitor,monitor,1 1 1 1 1
2390538.jpg,1,what cable is coming from the monitor,monitor,1 1 1 1 1 1 0
2367804.jpg,2,what cable is coming from the monitor,monitor,1 1 1 1 1 1 1
2402535.jpg,1,what kind of computer is this,computer,1 1 1 0 1 1
2367804.jpg,2,what kind of computer is this,computer,1 1 1 1 1 1
2385984.jpg,1,what type of desktop computer is it,computer,1 1 1 1 0 1 1
2367804.jpg,2,what type of desktop computer is it,computer,1 1 1 1 1 1 1
2367330.jpg,1,what is on a desk,desk,1 1 1 1 0
2367804.jpg,2,what is on a desk,desk,1 1 1 1 1
2321759.jpg,1,why does one player have a bat,bat,1 1 1 1 1 1 0
2351023.jpg,2,why does one player have a bat,bat,1 1 1 1 1 1 1
2380238.jpg,1,what is the title of the man in black,man,1 1 1 1 1 1 0 1 1
2351023.jpg,2,what is the title of the man in black,man,1 1 1 1 1 1 1 1 1
2395502.jpg,1,what is the last name of the player wearing the number five,player,1 1 1 1 1 1 1 0 1 1 1 1
2351023.jpg,2,what is the last name of the player wearing the number five,player,1 1 1 1 1 1 1 1 1 1 1 1
2358786.jpg,1,what color is the catcher's helmet,helmet,1 1 1 1 1 0
2351023.jpg,2,what color is the catcher's helmet,helmet,1 1 1 1 1 1
2362556.jpg,1,what is the box the batter is standing in called,batter,1 1 1 1 1 0 1 1 1 1
2351023.jpg,2,what is the box the batter is standing in called,batter,1 1 1 1 1 1 1 1 1 1
2371981.jpg,1,what is the girl in pink doing in the top picture,girl,1 1 1 0 1 1 1 1 1 1 1
2417714.jpg,2,what is the girl in pink doing in the top picture,girl,1 1 1 1 1 1 1 1 1 1 1
2356983.jpg,1,where is the girl in pink looking in the middle picture,girl,1 1 1 0 1 1 1 1 1 1 1
2417714.jpg,2,where is the girl in pink looking in the middle picture,girl,1 1 1 1 1 1 1 1 1 1 1
2345786.jpg,1,when is the girl in green smiling,girl,1 1 1 0 1 1 1
2417714.jpg,2,when is the girl in green smiling,girl,1 1 1 1 1 1 1
2336544.jpg,1,why is the girl in green making a funny face in the middle picture,girl,1 1 1 0 1 1 1 1 1 1 1 1 1 1
2417714.jpg,2,why is the girl in green making a funny face in the middle picture,girl,1 1 1 1 1 1 1 1 1 1 1 1 1 1
2391272.jpg,1,what color is the hair of the girl in green,girl,1 1 1 1 1 1 1 0 1 1
2417714.jpg,2,what color is the hair of the girl in green,girl,1 1 1 1 1 1 1 1 1 1
2347380.jpg,1,what is the man carrying,man,1 1 1 0 1
2341994.jpg,2,what is the man carrying,man,1 1 1 1 1
2324791.jpg,1,what is the man climbing,man,1 1 1 0 1
2341994.jpg,2,what is the man climbing,man,1 1 1 1 1
2409400.jpg,1,what is the man climbing over,man,1 1 1 0 1 1
2341994.jpg,2,what is the man climbing over,man,1 1 1 1 1 1
2396330.jpg,1,what color shorts is the man on top of the wall wearing,wall,1 1 1 1 1 1 1 1 1 1 0 1
2341994.jpg,2,what color shorts is the man on top of the wall wearing,wall,1 1 1 1 1 1 1 1 1 1 1 1
2346167.jpg,1,who is driving the truck,truck,1 1 1 1 0
2393261.jpg,2,who is driving the truck,truck,1 1 1 1 1
2357030.jpg,1,what is the color of the truck,truck,1 1 1 1 1 1 0
2393261.jpg,2,what is the color of the truck,truck,1 1 1 1 1 1 1
2366234.jpg,1,what is the color of the man's vest,vest,1 1 1 1 1 1 1 0
2393261.jpg,2,what is the color of the man's vest,vest,1 1 1 1 1 1 1 1
2387898.jpg,1,how many truck are parked,truck,1 1 0 1 1
2393261.jpg,2,how many truck are parked,truck,1 1 1 1 1
2364635.jpg,1,where is the old woman,woman,1 1 1 1 0
2393261.jpg,2,where is the old woman,woman,1 1 1 1 1
2331974.jpg,1,what shape are the street signs,street,1 1 1 1 0 1
2393261.jpg,2,what shape are the street signs,street,1 1 1 1 1 1
2393963.jpg,1,what kind of a truck is it,truck,1 1 1 1 0 1 1
2393261.jpg,2,what kind of a truck is it,truck,1 1 1 1 1 1 1
2360824.jpg,1,what is large on a street,street,1 1 1 1 1 0
2393261.jpg,2,what is large on a street,street,1 1 1 1 1 1
2411956.jpg,1,what is on a city street,street,1 1 1 1 1 0
2393261.jpg,2,what is on a city street,street,1 1 1 1 1 1
2374380.jpg,1,where is the person directionally,person,1 1 1 0 1
2338796.jpg,2,where is the person directionally,person,1 1 1 1 1
2388319.jpg,1,what kind of material is the table top,table,1 1 1 1 1 1 0 1
2338796.jpg,2,what kind of material is the table top,table,1 1 1 1 1 1 1 1
2355316.jpg,1,what color is the table,table,1 1 1 1 0
2401098.jpg,2,what color is the table,table,1 1 1 1 1
2362198.jpg,1,what color is the phone,phone,1 1 1 1 0
2401098.jpg,2,what color is the phone,phone,1 1 1 1 1
2367272.jpg,1,how is the phone facing,phone,1 1 1 0 1
2401098.jpg,2,how is the phone facing,phone,1 1 1 1 1
2414139.jpg,1,what brand of phone is shown,phone,1 1 1 0 1 1
2401098.jpg,2,what brand of phone is shown,phone,1 1 1 1 1 1
2345224.jpg,1,what is pink on table,table,1 1 1 1 0
2401098.jpg,2,what is pink on table,table,1 1 1 1 1
2383776.jpg,1,what color is the table,table,1 1 1 1 0
2401098.jpg,2,what color is the table,table,1 1 1 1 1
2376301.jpg,1,what is to the right of the phone,phone,1 1 1 1 1 1 1 0
2401098.jpg,2,what is to the right of the phone,phone,1 1 1 1 1 1 1 1
2323930.jpg,1,what is the black squiggly line on keychange,line,1 1 1 1 1 0 1 1
2401098.jpg,2,what is the black squiggly line on keychange,line,1 1 1 1 1 1 1 1
2347703.jpg,1,what brand is the cell phone,phone,1 1 1 1 1 0
2401098.jpg,2,what brand is the cell phone,phone,1 1 1 1 1 1
2367099.jpg,1,what is the phone lying on,phone,1 1 1 0 1 1
2401098.jpg,2,what is the phone lying on,phone,1 1 1 1 1 1
2396526.jpg,1,what type of line forms the mouth on the plush head,line,1 1 1 0 1 1 1 1 1 1 1
2401098.jpg,2,what type of line forms the mouth on the plush head,line,1 1 1 1 1 1 1 1 1 1 1
2317397.jpg,1,what is in front of the window,window,1 1 1 1 1 1 0
2328671.jpg,2,what is in front of the window,window,1 1 1 1 1 1 1
2399371.jpg,1,what is on the wall,wall,1 1 1 1 0
2328671.jpg,2,what is on the wall,wall,1 1 1 1 1
2327240.jpg,1,what is the cat holding,cat,1 1 1 0 1
2375298.jpg,2,what is the cat holding,cat,1 1 1 1 1
2327857.jpg,1,what color are the shoes,shoes,1 1 1 1 0
2375298.jpg,2,what color are the shoes,shoes,1 1 1 1 1
2320138.jpg,1,how many white shoes are there,shoes,1 1 1 0 1 1
2375298.jpg,2,how many white shoes are there,shoes,1 1 1 1 1 1
2405978.jpg,1,what color is the cat,cat,1 1 1 1 0
2375298.jpg,2,what color is the cat,cat,1 1 1 1 1
2348609.jpg,1,what color is the carpet,carpet,1 1 1 1 0
2375298.jpg,2,what color is the carpet,carpet,1 1 1 1 1
2408385.jpg,1,who is the cat facing,cat,1 1 1 0 1
2375298.jpg,2,who is the cat facing,cat,1 1 1 1 1
2389683.jpg,1,what is the cat's head resting on,head,1 1 1 1 0 1 1
2375298.jpg,2,what is the cat's head resting on,head,1 1 1 1 1 1 1
2395132.jpg,1,what number of shoes does the cat have,shoes,1 1 1 0 1 1 1 1
2375298.jpg,2,what number of shoes does the cat have,shoes,1 1 1 1 1 1 1 1
2331816.jpg,1,what is the cat holding,cat,1 1 1 0 1
2375298.jpg,2,what is the cat holding,cat,1 1 1 1 1
2335690.jpg,1,what position is the cat in,cat,1 1 1 1 0 1
2375298.jpg,2,what position is the cat in,cat,1 1 1 1 1 1
2340479.jpg,1,what kind of shoes are on the ground,shoes,1 1 1 0 1 1 1 1
2375298.jpg,2,what kind of shoes are on the ground,shoes,1 1 1 1 1 1 1 1
2401100.jpg,1,what is the total number of shoes,shoes,1 1 1 1 1 1 0
2375298.jpg,2,what is the total number of shoes,shoes,1 1 1 1 1 1 1
2329571.jpg,1,what is the cat guarding,cat,1 1 1 0 1
2375298.jpg,2,what is the cat guarding,cat,1 1 1 1 1
2393557.jpg,1,what is the color of the tree,tree,1 1 1 1 1 1 0
2381194.jpg,2,what is the color of the tree,tree,1 1 1 1 1 1 1
2358962.jpg,1,how many bananas are there,bananas,1 1 0 1 1
2406658.jpg,2,how many bananas are there,bananas,1 1 1 1 1
2385757.jpg,1,what is the color of the bananas,bananas,1 1 1 1 1 1 0
2406658.jpg,2,what is the color of the bananas,bananas,1 1 1 1 1 1 1
2316052.jpg,1,what metal instrument is in the bowl,bowl,1 1 1 1 1 1 0
2406658.jpg,2,what metal instrument is in the bowl,bowl,1 1 1 1 1 1 1
2341198.jpg,1,how many bananas,bananas,1 1 0
2406658.jpg,2,how many bananas,bananas,1 1 1
2365354.jpg,1,what do the brown spots on the banana mean,banana,1 1 1 1 1 1 1 0 1
2406658.jpg,2,what do the brown spots on the banana mean,banana,1 1 1 1 1 1 1 1 1
2376783.jpg,1,what shape is in the middle of the cut apple,apple,1 1 1 1 1 1 1 1 1 0
2406658.jpg,2,what shape is in the middle of the cut apple,apple,1 1 1 1 1 1 1 1 1 1
2394496.jpg,1,what is this apple resting against,apple,1 1 1 0 1 1
2406658.jpg,2,what is this apple resting against,apple,1 1 1 1 1 1
2363027.jpg,1,what is on the other side of the bananas,bananas,1 1 1 1 1 1 1 1 0
2406658.jpg,2,what is on the other side of the bananas,bananas,1 1 1 1 1 1 1 1 1
2352193.jpg,1,what is at the very top of the apple,apple,1 1 1 1 1 1 1 1 0
2406658.jpg,2,what is at the very top of the apple,apple,1 1 1 1 1 1 1 1 1
2329985.jpg,1,what kind of food is in the bowl,bowl,1 1 1 1 1 1 1 0
2406658.jpg,2,what kind of food is in the bowl,bowl,1 1 1 1 1 1 1 1
2369355.jpg,1,what is the red fruit seen in the bowl,bowl,1 1 1 1 1 1 1 1 0
2406658.jpg,2,what is the red fruit seen in the bowl,bowl,1 1 1 1 1 1 1 1 1
2414357.jpg,1,what color are the bananas,bananas,1 1 1 1 0
2406658.jpg,2,what color are the bananas,bananas,1 1 1 1 1
2390436.jpg,1,how many knives can be seen in the bowl,bowl,1 1 1 1 1 1 1 1 0
2406658.jpg,2,how many knives can be seen in the bowl,bowl,1 1 1 1 1 1 1 1 1
2417614.jpg,1,how many bananas in the bowl,bowl,1 1 1 1 1 0
2406658.jpg,2,how many bananas in the bowl,bowl,1 1 1 1 1 1
2379971.jpg,1,how many onions in the bowl,bowl,1 1 1 1 1 0
2406658.jpg,2,how many onions in the bowl,bowl,1 1 1 1 1 1
2370756.jpg,1,why is there a knife in the bowl,bowl,1 1 1 1 1 1 1 0
2406658.jpg,2,why is there a knife in the bowl,bowl,1 1 1 1 1 1 1 1
2404598.jpg,1,how many bananas are in the bowl,bowl,1 1 1 1 1 1 0
2406658.jpg,2,how many bananas are in the bowl,bowl,1 1 1 1 1 1 1
2408708.jpg,1,why are the bananas in the bowl,bowl,1 1 1 1 1 1 0
2406658.jpg,2,why are the bananas in the bowl,bowl,1 1 1 1 1 1 1
2368228.jpg,1,what is red in the fruit bowl,bowl,1 1 1 1 1 1 0
2406658.jpg,2,what is red in the fruit bowl,bowl,1 1 1 1 1 1 1
2336385.jpg,1,who photographed the bowl of fruit,bowl,1 1 1 0 1 1
2406658.jpg,2,who photographed the bowl of fruit,bowl,1 1 1 1 1 1
2340151.jpg,1,how many onions are in the fruit bowl,bowl,1 1 1 1 1 1 1 0
2406658.jpg,2,how many onions are in the fruit bowl,bowl,1 1 1 1 1 1 1 1
2368963.jpg,1,what color is the man's hat,hat,1 1 1 1 1 0
2362191.jpg,2,what color is the man's hat,hat,1 1 1 1 1 1
2324556.jpg,1,what is in the sky,sky,1 1 1 1 0
2362191.jpg,2,what is in the sky,sky,1 1 1 1 1
2341688.jpg,1,who is holding the surfboard,surfboard,1 1 1 1 0
2362191.jpg,2,who is holding the surfboard,surfboard,1 1 1 1 1
2383120.jpg,1,how old is the surfboard,surfboard,1 1 1 1 0
2362191.jpg,2,how old is the surfboard,surfboard,1 1 1 1 1
2352107.jpg,1,what is the shade of the water,water,1 1 1 1 1 1 0
2362191.jpg,2,what is the shade of the water,water,1 1 1 1 1 1 1
2356362.jpg,1,what blocks out part of the blue sky,blue,1 1 1 1 1 1 0 1
2362191.jpg,2,what blocks out part of the blue sky,blue,1 1 1 1 1 1 1 1
2362544.jpg,1,who is carrying the surfboard,surfboard,1 1 1 1 0
2362191.jpg,2,who is carrying the surfboard,surfboard,1 1 1 1 1
2398098.jpg,1,what color is the kite,kite,1 1 1 1 0
2385247.jpg,2,what color is the kite,kite,1 1 1 1 1
2393992.jpg,1,who is flying the kite,kite,1 1 1 1 0
2385247.jpg,2,who is flying the kite,kite,1 1 1 1 1
2347198.jpg,1,who is standing in the kitchen,kitchen,1 1 1 1 1 0
2386391.jpg,2,who is standing in the kitchen,kitchen,1 1 1 1 1 1
2388464.jpg,1,what color is the sweater,sweater,1 1 1 1 0
2386391.jpg,2,what color is the sweater,sweater,1 1 1 1 1
2343525.jpg,1,where is the ceiling light,light,1 1 1 1 0
2386391.jpg,2,where is the ceiling light,light,1 1 1 1 1
2353728.jpg,1,where is the red sweater,sweater,1 1 1 1 0
2386391.jpg,2,where is the red sweater,sweater,1 1 1 1 1
2396300.jpg,1,how many people are in the kitchen,kitchen,1 1 1 1 1 1 0
2386391.jpg,2,how many people are in the kitchen,kitchen,1 1 1 1 1 1 1
2354955.jpg,1,how many slices of pizza are left,pizza,1 1 1 1 0 1 1
2343795.jpg,2,how many slices of pizza are left,pizza,1 1 1 1 1 1 1
2404218.jpg,1,what is the color of the shirt of the man,man,1 1 1 1 1 1 1 1 1 0
2343795.jpg,2,what is the color of the shirt of the man,man,1 1 1 1 1 1 1 1 1 1
2404325.jpg,1,how is the emotional state of the man,man,1 1 1 1 1 1 1 0
2343795.jpg,2,how is the emotional state of the man,man,1 1 1 1 1 1 1 1
2414016.jpg,1,what ear of the man is visible,man,1 1 1 1 0 1 1
2343795.jpg,2,what ear of the man is visible,man,1 1 1 1 1 1 1
2372404.jpg,1,what ethnicity is the man,man,1 1 1 1 0
2343795.jpg,2,what ethnicity is the man,man,1 1 1 1 1
2397589.jpg,1,what color is the shirt underneath the red shirt,shirt,1 1 1 1 0 1 1 1 0
2343795.jpg,2,what color is the shirt underneath the red shirt,shirt,1 1 1 1 1 1 1 1 1
2364951.jpg,1,what is in front of keyboard,keyboard,1 1 1 1 1 0
2361027.jpg,2,what is in front of keyboard,keyboard,1 1 1 1 1 1
2366245.jpg,1,where is the white cup,cup,1 1 1 1 0
2361027.jpg,2,where is the white cup,cup,1 1 1 1 1
2337505.jpg,1,what is on top of the cup,cup,1 1 1 1 1 1 0
2361027.jpg,2,what is on top of the cup,cup,1 1 1 1 1 1 1
2414604.jpg,1,where is the coffee cup,cup,1 1 1 1 0
2361027.jpg,2,where is the coffee cup,cup,1 1 1 1 1
2341218.jpg,1,what brand is the coffee cup,cup,1 1 1 1 1 0
2361027.jpg,2,what brand is the coffee cup,cup,1 1 1 1 1 1
2388679.jpg,1,what material is the coffee cup lid,cup,1 1 1 1 1 0 1
2361027.jpg,2,what material is the coffee cup lid,cup,1 1 1 1 1 1 1
2409687.jpg,1,what material is the body of the coffee cup,cup,1 1 1 1 1 1 1 1 0
2361027.jpg,2,what material is the body of the coffee cup,cup,1 1 1 1 1 1 1 1 1
2381340.jpg,1,why is there a hole in the coffee cup lid,hole,1 1 1 1 0 1 1 1 1 1
2361027.jpg,2,why is there a hole in the coffee cup lid,hole,1 1 1 1 1 1 1 1 1 1
2356329.jpg,1,what electronics is on the desk,desk,1 1 1 1 1 0
2361027.jpg,2,what electronics is on the desk,desk,1 1 1 1 1 1
2317700.jpg,1,where is the cup,cup,1 1 1 0
2361027.jpg,2,where is the cup,cup,1 1 1 1
2371203.jpg,1,where is the keyboard,keyboard,1 1 1 0
2361027.jpg,2,where is the keyboard,keyboard,1 1 1 1
