image,label,question,word,wordLabels
2417195.jpg,1,what is the chair color,chair,1 1 1 0 1
2407130.jpg,2,what is hanging from the rafters,,1 1 1 1 1 1
2381339.jpg,1,what is metal,metal,1 1 0
2387927.jpg,1,what is behind the curb,curb,1 1 1 1 0
2318726.jpg,1,what are bags hanging from,bags,1 1 0 1 1
2407521.jpg,2,how many zebra faces are shown,,1 1 1 1 1 1
2364425.jpg,1,what color is the sky,sky,1 1 1 1 0
2326523.jpg,1,what color are the zebra,zebra,1 1 1 1 0
2367475.jpg,2,what is in the batter's back pocket,,1 1 1 1 1 1 1
2367321.jpg,2,what color are his pants,,1 1 1 1 1
1427.jpg,1,why isn't the car moving,car,1 1 1 0 1
2408697.jpg,2,what color is this person's jacket,,1 1 1 1 1 1
2387138.jpg,1,what shade is the line on the court,line,1 1 1 1 0 1 1 1
2372574.jpg,2,what is the man doing with the skateboard,,1 1 1 1 1 1 1 1
2340963.jpg,1,how many baseball players are in the photo,players,1 1 1 0 1 1 1 1
2353042.jpg,2,how many wheels does the skateboard have,,1 1 1 1 1 1 1
2409936.jpg,1,what is in the sky,sky,1 1 1 1 0
2365620.jpg,2,what kind of pants is the man wearing,,1 1 1 1 1 1 1 1
2377766.jpg,1,how many shutters are on the building,building,1 1 1 1 1 1 0
2371771.jpg,2,what is on the table,,1 1 1 1 1
2345546.jpg,2,what kind of sauce is on the table,,1 1 1 1 1 1 1 1
2368707.jpg,2,what is dark haired person doing,,1 1 1 1 1 1
2336020.jpg,2,what is the person doing,,1 1 1 1 1
498270.jpg,1,what is on the water,water,1 1 1 1 0
2403310.jpg,2,what is the giraffe standing on,,1 1 1 1 1 1
2373166.jpg,2,who is riding the surfboard with a dog,,1 1 1 1 1 1 1 1
2395053.jpg,1,what position is the giraffe in,giraffe,1 1 1 1 0 1
2372194.jpg,2,what color is the sky,,1 1 1 1 1
2395500.jpg,1,where is the window reflection,window,1 1 1 0 1
2401733.jpg,1,what is in a frame,frame,1 1 1 1 0
2345741.jpg,1,what color is the suitcase,suitcase,1 1 1 1 0
2320466.jpg,1,where is the sign,sign,1 1 1 0
2364047.jpg,2,what is covering the window,,1 1 1 1 1
2355251.jpg,1,what does the shirt say,shirt,1 1 1 0 1
2365041.jpg,1,what is the animal sitting on,animal,1 1 1 0 1 1
2363526.jpg,2,what buildings can be seen further down the coast,,1 1 1 1 1 1 1 1 1
713649.jpg,1,what is in the cup,cup,1 1 1 1 0
2377834.jpg,2,what is the street made of,,1 1 1 1 1 1
2333672.jpg,1,where is the beer,beer,1 1 1 0
2377567.jpg,1,where is the window,window,1 1 1 0
2395387.jpg,2,how many people are wearing orange,,1 1 1 1 1 1
2407935.jpg,2,what is man wearing on face,,1 1 1 1 1 1
2405447.jpg,2,what colors are the train,,1 1 1 1 1
2411446.jpg,1,what kind of scene is visible on the television,television,1 1 1 1 1 1 1 1 0
2373759.jpg,2,what is over the chairs,,1 1 1 1 1
2406693.jpg,2,what is the woman carrying,,1 1 1 1 1
2318067.jpg,1,how many people are in this picture,people,1 1 0 1 1 1 1
1160034.jpg,1,what color is the boy's shirt,shirt,1 1 1 1 1 0
2416025.jpg,2,what color is the tree bark,,1 1 1 1 1 1
2396228.jpg,2,where is the train,,1 1 1 1
2350798.jpg,1,what is covering the cat,cat,1 1 1 1 0
2416588.jpg,1,what side of the bus are the people on,bus,1 1 1 1 0 1 1 1 1
2357223.jpg,1,where is the giraffe standing,giraffe,1 1 1 0 1
2368353.jpg,1,what color is the grass,grass,1 1 1 1 0
2344338.jpg,1,what is next to the pole with the traffic light,light,1 1 1 1 1 1 1 1 1 0
2398706.jpg,1,who is standing on his skateboard,skateboard,1 1 1 1 1 0
2363651.jpg,2,what is the woman wearing,,1 1 1 1 1
2405836.jpg,2,what is the color of the phone,,1 1 1 1 1 1 1
2333742.jpg,1,where can the giraffe go to seek shade,giraffe,1 1 1 0 1 1 1 1
2344275.jpg,1,who is wearing all tan,tan,1 1 1 1 0
2369437.jpg,2,what is the woman wearing,,1 1 1 1 1
2343232.jpg,1,what is the number of buses in the picture,buses,1 1 1 1 1 0 1 1 1
2402998.jpg,2,what is above the man's mustache,,1 1 1 1 1 1
2409706.jpg,2,how many leaves are on top of the bird's head,,1 1 1 1 1 1 1 1 1 1
2411642.jpg,2,what in the picture has a black handle,,1 1 1 1 1 1 1 1
2356827.jpg,1,what is around the boat,boat,1 1 1 1 0
2368889.jpg,2,what is the brown pet,,1 1 1 1 1
2391607.jpg,2,how do the bananas appear,,1 1 1 1 1
2373192.jpg,2,who is wearing a helmet,,1 1 1 1 1
2397972.jpg,2,how is the sky,,1 1 1 1
2399436.jpg,2,who is on the horses,,1 1 1 1 1
2402804.jpg,2,where is the skateboard,,1 1 1 1
2389062.jpg,2,what is in the sky,,1 1 1 1 1
2332805.jpg,1,what shade is the bench,bench,1 1 1 1 0
2397329.jpg,2,what is under the surfboard bench,,1 1 1 1 1 1
2398784.jpg,1,who is pulling luggage,luggage,1 1 1 0
2363917.jpg,1,who is playing on a tennis court,court,1 1 1 1 1 1 0
1593028.jpg,1,what brand of pizza,pizza,1 1 1 0
2371330.jpg,2,what is the bear lying on,,1 1 1 1 1 1
2360987.jpg,2,why is the bathroom shown,,1 1 1 1 1
2363717.jpg,2,where is the salad,,1 1 1 1
2376493.jpg,2,why are the bears small,,1 1 1 1 1
2362879.jpg,2,what is hanging out of the tub,,1 1 1 1 1 1 1
2407318.jpg,1,what hand is holding the racket,racket,1 1 1 1 1 0
2359708.jpg,2,what kind of truck is this,,1 1 1 1 1 1
2393183.jpg,2,where's the oven,,1 1 1
2399953.jpg,2,how did the trees end up blurry,,1 1 1 1 1 1 1
2396611.jpg,2,what kind of computer is shown,,1 1 1 1 1 1
2405412.jpg,1,what does the man have on his face,man,1 1 1 0 1 1 1 1
2372124.jpg,1,what color is the covering on the motorcycle,motorcycle,1 1 1 1 1 1 1 0
2358460.jpg,1,how is the lid situated,lid,1 1 1 0 1
2324586.jpg,1,what has a pink nose,nose,1 1 1 1 0
2396801.jpg,1,what color is the cone on ground,cone,1 1 1 1 0 1 1
2387867.jpg,2,how is the trunk positioned,,1 1 1 1 1
2359065.jpg,2,what is rough on beach,,1 1 1 1 1
2368416.jpg,1,where is the top of the arch,arch,1 1 1 1 1 1 0
2373881.jpg,2,where are the pots and pans,,1 1 1 1 1 1
2360987.jpg,2,what cover the floor,,1 1 1 1
2374570.jpg,1,how many points does the kite have,kite,1 1 1 1 1 0 1
2346164.jpg,2,what is the floor made of,,1 1 1 1 1 1
2415119.jpg,2,where is the bear,,1 1 1 1
2403800.jpg,1,what color is the dog's hat,hat,1 1 1 1 1 0
2324615.jpg,1,what is the man touching with left hand,hand,1 1 1 1 1 1 1 0
2364586.jpg,2,what is the pizza over,,1 1 1 1 1
2404433.jpg,2,what does the sign read,,1 1 1 1 1
2408663.jpg,1,what is the wall made of,wall,1 1 1 0 1 1
2384799.jpg,2,what are the buildings lining the street made of,,1 1 1 1 1 1 1 1 1
2389349.jpg,1,what color is the billboard behind the man,man,1 1 1 1 1 1 1 0
2318009.jpg,2,what is on the ground under the plane,,1 1 1 1 1 1 1 1
2374469.jpg,2,what cartoon character is on the plate,,1 1 1 1 1 1 1
2369389.jpg,1,where is the man running,man,1 1 1 0 1
2390742.jpg,2,how many sheep are there,,1 1 1 1 1
2338424.jpg,1,what are the cows doing,cows,1 1 1 0 1
2408231.jpg,2,what color is the bag on the ground,,1 1 1 1 1 1 1 1
2394253.jpg,2,what is the plastic bag,,1 1 1 1 1
2400714.jpg,1,what race is the person in the picture,person,1 1 1 1 0 1 1 1
2359519.jpg,2,who is riding the bike,,1 1 1 1 1
2408991.jpg,1,how is the person holding the newspaper,person,1 1 1 0 1 1 1
2382850.jpg,1,what is the red item that opens on the back of the boat,boat,1 1 1 1 1 1 1 1 1 1 1 1 0
2359746.jpg,2,why is the dog wearing a harness,,1 1 1 1 1 1 1
2358315.jpg,1,what is the man eating,man,1 1 1 0 1
2317953.jpg,1,what color is the stop sign,sign,1 1 1 1 1 0
2405175.jpg,2,where is the picture taken,,1 1 1 1 1
2374789.jpg,1,what is the green vegetable,vegetable,1 1 1 1 0
2384620.jpg,1,what is on the bed,bed,1 1 1 1 0
2332178.jpg,2,where is the plane landing,,1 1 1 1 1
2365314.jpg,1,what is the person on the left riding,person,1 1 1 0 1 1 1 1
2393305.jpg,2,what is the dog reaching for,,1 1 1 1 1 1
2361244.jpg,2,what is on the trees,,1 1 1 1 1
2334310.jpg,1,what water wave is on the ocean,ocean,1 1 1 1 1 1 0
2392433.jpg,2,what are the small holes on the door,,1 1 1 1 1 1 1 1
2361043.jpg,2,where is the train,,1 1 1 1
2394837.jpg,1,what color is the cake,cake,1 1 1 1 0
2346242.jpg,1,how many people are visible in this photo,people,1 1 0 1 1 1 1 1
2400579.jpg,2,where are the ski poles,,1 1 1 1 1
2319885.jpg,2,what color is the grass,,1 1 1 1 1
2377943.jpg,2,where are the chairs,,1 1 1 1
1159731.jpg,1,how many players are wearing the number 3,number,1 1 1 1 1 1 0 1
2359917.jpg,2,what is the shiny pole made of,,1 1 1 1 1 1 1
2378921.jpg,1,what is the food on,food,1 1 1 0 1
2384796.jpg,1,what is written on the train,train,1 1 1 1 1 0
1592931.jpg,1,how do you open and close the door,door,1 1 1 1 1 1 1 0
2414175.jpg,1,what is the color of the plate,plate,1 1 1 1 1 1 0
2332903.jpg,1,what is on the ground,ground,1 1 1 1 0
2324217.jpg,1,what is on the pizza,pizza,1 1 1 1 0
2368796.jpg,2,what does the man hold in left hand,,1 1 1 1 1 1 1 1
2400228.jpg,2,what is in front of the keyboard,,1 1 1 1 1 1 1
2339850.jpg,1,what is in the sky,sky,1 1 1 1 0
2348920.jpg,1,where is the tree,tree,1 1 1 0
2358401.jpg,1,what is on the pizza,pizza,1 1 1 1 0
2343680.jpg,1,who is wearing a green skirt,skirt,1 1 1 1 1 0
2366503.jpg,2,what is the tray made out of,,1 1 1 1 1 1 1
2402066.jpg,2,what is being reflected in the mirror,,1 1 1 1 1 1 1
2360917.jpg,2,what is the green part of the sandwich,,1 1 1 1 1 1 1 1
2356710.jpg,1,how does the cheese appear on the pizza,pizza,1 1 1 1 1 1 1 0
2370790.jpg,2,what is behind the car,,1 1 1 1 1
2403464.jpg,2,what part of the hydrant is red,,1 1 1 1 1 1 1
2354340.jpg,1,where is the sun shining,sun,1 1 1 0 1
2404854.jpg,1,what direction are the horses headed,horses,1 1 1 1 0 1
2348134.jpg,1,what type of elephant is on the far right,elephant,1 1 1 0 1 1 1 1 1
2363277.jpg,1,what are the people sitting on,people,1 1 1 0 1 1
2371352.jpg,2,what is standing out from the vase,,1 1 1 1 1 1 1
2365336.jpg,2,where are the cows,,1 1 1 1
498071.jpg,1,what religion is this man,man,1 1 1 1 0
2386921.jpg,1,where is the man sitting,man,1 1 1 0 1
2355954.jpg,2,what color is the sign,,1 1 1 1 1
2409581.jpg,2,what color is the man's shirt,,1 1 1 1 1 1
2322124.jpg,1,where are the cows grazing,cows,1 1 1 0 1
2397676.jpg,2,what is behind the clock,,1 1 1 1 1
2364377.jpg,2,what is on the ground,,1 1 1 1 1
2374564.jpg,1,how many tails does the giraffe have,giraffe,1 1 1 1 1 0 1
2335055.jpg,1,what color is the floor,floor,1 1 1 1 0
2372671.jpg,2,what appliance is above the oven,,1 1 1 1 1 1
2397686.jpg,2,what is over the person's lip,,1 1 1 1 1 1
2367263.jpg,1,what color is the horse in front,horse,1 1 1 1 0 1 1
2366599.jpg,1,what is the man wearing around his neck,man,1 1 1 0 1 1 1 1
2348409.jpg,1,where are the vegetables,vegetables,1 1 1 0
2371828.jpg,2,what is on the floor,,1 1 1 1 1
2402012.jpg,2,what is the color of the man's t-shirt,,1 1 1 1 1 1 1 1
2339599.jpg,2,what is sitting on top of the hamper,,1 1 1 1 1 1 1 1
2403632.jpg,2,what is the base of the urn,,1 1 1 1 1 1 1
2336442.jpg,1,what is underneath the plate,plate,1 1 1 1 0
2376503.jpg,1,what kind of cap is this,cap,1 1 1 0 1 1
61533.jpg,2,what is the woman holding,,1 1 1 1 1
2324139.jpg,1,what color shirt is the man in the front row wearing,man,1 1 1 1 1 0 1 1 1 1 1
2373524.jpg,2,what is behind the elephant,,1 1 1 1 1
2358977.jpg,2,what is covering the mountains,,1 1 1 1 1
150300.jpg,2,what are the people doing,,1 1 1 1 1
1159982.jpg,1,where is the berries,berries,1 1 1 0
2366559.jpg,2,where is a building,,1 1 1 1
2414525.jpg,2,how big is wine glass,,1 1 1 1 1
2365936.jpg,1,what is on the table,table,1 1 1 1 0
2377057.jpg,1,how does the water appear,water,1 1 1 0 1
2362133.jpg,1,what color are shorts,shorts,1 1 1 0
2331626.jpg,1,how many shower heads are reflected in the mirror,shower,1 1 0 1 1 1 1 1 1
2352754.jpg,1,what color is the couch,couch,1 1 1 1 0
2386585.jpg,1,what shade is the bus,bus,1 1 1 1 0
2406393.jpg,2,what direction is the sign pointing,,1 1 1 1 1 1
2376189.jpg,2,what is the baby holding,,1 1 1 1 1
2406965.jpg,2,how many people are sitting on the buggy,,1 1 1 1 1 1 1 1
2365092.jpg,1,what is the boy holding,boy,1 1 1 0 1
2410364.jpg,2,who is holding the toothbrush,,1 1 1 1 1
2393451.jpg,2,what are the man and woman doing,,1 1 1 1 1 1 1
2361001.jpg,2,how are the giraffes,,1 1 1 1
2353330.jpg,2,where are the man arms,,1 1 1 1 1
2323317.jpg,1,what number of the dogs are lying on the bed,bed,1 1 1 1 1 1 1 1 1 0
2399818.jpg,1,what color is the hat,hat,1 1 1 1 0
2321036.jpg,1,what is to the left of the bench,bench,1 1 1 1 1 1 1 0
2374552.jpg,1,what type of pants is the woman wearing,woman,1 1 1 1 1 1 0 1
2374235.jpg,2,what structure is above the train,,1 1 1 1 1 1
2404581.jpg,2,what color are the cows,,1 1 1 1 1
2373190.jpg,2,what shade are the skiers pants,,1 1 1 1 1 1
2319377.jpg,1,what is on the back of the truck,truck,1 1 1 1 1 1 1 0
2365897.jpg,1,why is the person wearing a helmet,helmet,1 1 1 1 1 1 0
2327042.jpg,1,where is the clock,clock,1 1 1 0
2217.jpg,1,where is the elephant,elephant,1 1 1 0
2405988.jpg,1,what is on the tail of the jet,tail,1 1 1 1 0 1 1 1
2352208.jpg,1,what color is the counter,counter,1 1 1 1 0
2403210.jpg,2,what color is the number on the player's back,,1 1 1 1 1 1 1 1 1
2411733.jpg,1,what is the elephant standing near,elephant,1 1 1 0 1 1
2326898.jpg,2,what is on the wall above the sink,,1 1 1 1 1 1 1 1
2349728.jpg,1,what is the sign on,sign,1 1 1 0 1
2408645.jpg,2,what is the field covered with,,1 1 1 1 1 1
2333193.jpg,1,what kid of door is next to graffiti,door,1 1 1 0 1 1 1 1
2391976.jpg,1,what is beside the runway,runway,1 1 1 1 0
2407536.jpg,1,what color are the kites,kites,1 1 1 1 0
2359809.jpg,2,what is the dog doing,,1 1 1 1 1
2413638.jpg,2,what is added to the fruit and granola,,1 1 1 1 1 1 1 1
2344444.jpg,1,what is at the top of the carved door,door,1 1 1 1 1 1 1 1 0
2407321.jpg,2,where are the electronics,,1 1 1 1
2409175.jpg,1,what type of bus is it,bus,1 1 1 0 1 1
2320662.jpg,1,how is the man surfing,man,1 1 1 0 1
2395003.jpg,2,what is on the man's face,,1 1 1 1 1 1
2371345.jpg,2,what is the man with the red hat doing,,1 1 1 1 1 1 1 1 1
2396228.jpg,2,how does the sky look,,1 1 1 1 1
2317166.jpg,1,where are the phones,phones,1 1 1 0
2344168.jpg,1,what's on the street,street,1 1 1 0
2351440.jpg,1,what are the men doing,men,1 1 1 0 1
2335883.jpg,1,what is the man holding,man,1 1 1 0 1
2410993.jpg,2,what is the man doing,,1 1 1 1 1
2353536.jpg,1,what color is the grass,grass,1 1 1 1 0
2395693.jpg,1,where is a large mirror,mirror,1 1 1 1 0
2374457.jpg,2,where is the pink and white building,,1 1 1 1 1 1 1
2392690.jpg,2,what is behind the dog,,1 1 1 1 1
2359404.jpg,1,what is behind the boat,boat,1 1 1 1 0
2383595.jpg,1,where is the red building,building,1 1 1 1 0
2317860.jpg,1,what is red on the dog,dog,1 1 1 1 1 0
2367877.jpg,2,what is on the bed,,1 1 1 1 1
2407740.jpg,1,how is the girl's hair styled,hair,1 1 1 1 0 1
2402807.jpg,1,what is beside the food,food,1 1 1 1 0
2329519.jpg,1,what is the baby wrapped in,baby,1 1 1 0 1 1
2363468.jpg,2,where is the strawberries,,1 1 1 1
2358936.jpg,1,what type of cabinet is shown,cabinet,1 1 1 0 1 1
2359363.jpg,2,why is the man surfing on a river,,1 1 1 1 1 1 1 1
2359668.jpg,1,what is the name of the restaurant,restaurant,1 1 1 1 1 1 0
2401460.jpg,1,how many words are on the white sign,sign,1 1 1 1 1 1 1 0
2358786.jpg,2,what is the front of the boat called,,1 1 1 1 1 1 1 1
2391566.jpg,2,what is in the front of the photo,,1 1 1 1 1 1 1 1
2324614.jpg,2,where is the vase positioned,,1 1 1 1 1
2357722.jpg,2,what color is the giraffe,,1 1 1 1 1
2362630.jpg,1,what color is the man's shirt,shirt,1 1 1 1 1 0
2368033.jpg,2,where are the chairs,,1 1 1 1
2336527.jpg,1,what is the man wearing,man,1 1 1 0 1
2338292.jpg,1,what's the color of the road,road,1 1 1 1 1 0
2371352.jpg,1,what color is this person's shirt,shirt,1 1 1 1 1 0
2321293.jpg,1,where is the broccoli,broccoli,1 1 1 0
2382058.jpg,2,when was the picture taken,,1 1 1 1 1
2385236.jpg,1,what kind of sandwich is that,sandwich,1 1 1 0 1 1
2404538.jpg,2,why is the sign there,,1 1 1 1 1
2404624.jpg,1,what are the yellow toppings on the pizza,pizza,1 1 1 1 1 1 1 0
2416849.jpg,1,where is the large door,door,1 1 1 1 0
2383233.jpg,1,where is the shadow,shadow,1 1 1 0
2387700.jpg,1,what is on the fence,fence,1 1 1 1 0
2380817.jpg,2,what color is the shirt,,1 1 1 1 1
713577.jpg,1,what is the boy flying the kite standing on,kite,1 1 1 1 1 1 0 1 1
2377635.jpg,2,what has eyes here,,1 1 1 1
2356662.jpg,1,what number is on the screen,number,1 0 1 1 1 1
2399001.jpg,2,where is the closest cat looking,,1 1 1 1 1 1
2363380.jpg,1,what is the man doing,man,1 1 1 0 1
2411404.jpg,2,what are the first two letters on the bag,,1 1 1 1 1 1 1 1 1
2383486.jpg,1,what type of table is shown,table,1 1 1 0 1 1
2400662.jpg,2,what is the pattern on the plate,,1 1 1 1 1 1 1
2341752.jpg,1,what is in the window,window,1 1 1 1 0
2391445.jpg,2,who is on the left of the laptop,,1 1 1 1 1 1 1 1
2413630.jpg,2,how many sheep are in the image,,1 1 1 1 1 1 1
2391684.jpg,2,what is the writing on the wall,,1 1 1 1 1 1 1
2342486.jpg,2,what color is the train,,1 1 1 1 1
2406965.jpg,2,what color are the horses,,1 1 1 1 1
2342568.jpg,1,what is on the woman's face,face,1 1 1 1 1 0
2398946.jpg,1,where is the napkin,napkin,1 1 1 0
2404116.jpg,1,what animal is on the label,animal,1 0 1 1 1 1
2336050.jpg,1,who is feeding an elephant,elephant,1 1 1 1 0
2409917.jpg,1,what number is on the train,train,1 1 1 1 1 0
2413411.jpg,2,what is pictured on the book,,1 1 1 1 1 1
2374361.jpg,2,where are the people,,1 1 1 1
2407982.jpg,2,where is the sidewalk,,1 1 1 1
2354061.jpg,1,what is the building made of,building,1 1 1 0 1 1
2327374.jpg,1,who has on glasses,glasses,1 1 1 0
4714.jpg,1,what color is the court,court,1 1 1 1 0
2398761.jpg,1,what is the name of the river,river,1 1 1 1 1 1 0
2363845.jpg,1,what is the boat doing,boat,1 1 1 0 1
2353715.jpg,1,what is in the grass,grass,1 1 1 1 0
2394618.jpg,1,what is the man carrying,man,1 1 1 0 1
2406720.jpg,1,what kind of animal is sitting on the computer tower,computer,1 1 1 1 1 1 1 1 0 1
2404698.jpg,1,what is the desk made of,desk,1 1 1 0 1 1
2371026.jpg,1,what color is the car,car,1 1 1 1 0
150497.jpg,2,where is the big tire at,,1 1 1 1 1 1
2378211.jpg,2,when is the man in uniform,,1 1 1 1 1 1
2360190.jpg,2,what is the zebra doing,,1 1 1 1 1
2407694.jpg,1,what is hanging in front of the window,window,1 1 1 1 1 1 1 0
2318089.jpg,2,what is the lamp table made of,,1 1 1 1 1 1 1
2344358.jpg,1,where are the people sitting,people,1 1 1 0 1
2347828.jpg,1,where is the modell's logo,logo,1 1 1 1 0
2390945.jpg,1,what is the plane casting,plane,1 1 1 0 1
2343360.jpg,1,what is shining through the keys,keys,1 1 1 1 1 0
2335619.jpg,1,what is the clay pot on,pot,1 1 1 1 0 1
2317908.jpg,2,what color is the spoon,,1 1 1 1 1
2414651.jpg,1,where is the man,man,1 1 1 0
2400373.jpg,1,what number is on the route sign,sign,1 1 1 1 1 1 0
2413604.jpg,2,where is the bird looking,,1 1 1 1 1
2392390.jpg,1,who is at the desk,desk,1 1 1 1 0
2394721.jpg,2,who will be traveling in the plane,,1 1 1 1 1 1 1
2361118.jpg,2,where is the racket with the w,,1 1 1 1 1 1 1
2357019.jpg,1,what is the cloth,cloth,1 1 1 0
2381072.jpg,1,who is reading the book,book,1 1 1 1 0
1180.jpg,1,why is there a red sign,sign,1 1 1 1 1 0
2377141.jpg,2,where is the sign,,1 1 1 1
2408695.jpg,2,where is the bird perched on,,1 1 1 1 1 1
2358396.jpg,2,what number of knives are there,,1 1 1 1 1 1
1159262.jpg,1,what is shining in the water,water,1 1 1 1 1 0
2365269.jpg,1,what is the table made out of,table,1 1 1 0 1 1 1
2391467.jpg,2,what is the pizza pan made of,,1 1 1 1 1 1 1
2332230.jpg,1,what color is the car,car,1 1 1 1 0
2365620.jpg,2,why is the man in short sleeves,,1 1 1 1 1 1 1
2335766.jpg,1,where is the airplane,airplane,1 1 1 0
