,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,answer,image_filename,image_id,image_index,image_url,qa_id,question,question_error,question_error_closest_match,question_error_correction,question_error_correction_answer,question_error_new_question,question_is_premise_true
159,159,159,156,156,156,Black backpack.,2413001.jpg,2410163,12187,https://cs.stanford.edu/people/rak248/VG_100K_2/2410163.jpg,1138225,What is on the ground next to the man?,,,,,,
160,160,160,157,157,157,In a field.,2359687.jpg,2410163,12187,https://cs.stanford.edu/people/rak248/VG_100K_2/2410163.jpg,1626191,Where is the white and black cow?,,,,,,
161,161,161,158,158,158,Blanket.,2399960.jpg,2410163,12187,https://cs.stanford.edu/people/rak248/VG_100K_2/2410163.jpg,283079,What covers the foot of the bed?,,,,,,
162,162,162,159,159,159,Ketchup.,2405742.jpg,2409991,12354,https://cs.stanford.edu/people/rak248/VG_100K_2/2409991.jpg,1168358,What condiment is on the hot dog?,,,,,,
163,163,163,160,160,160,On a plate.,2388975.jpg,2409991,12354,https://cs.stanford.edu/people/rak248/VG_100K_2/2409991.jpg,1416059,Where are sandwiches?,,,,,,
164,164,164,161,161,161,Grey.,2399147.jpg,2409991,12354,https://cs.stanford.edu/people/rak248/VG_100K_2/2409991.jpg,1528718,What shade of color are the shutters on the buildings?,,,,,,
165,165,165,162,162,162,Lake.,2360995.jpg,2409838,12501,https://cs.stanford.edu/people/rak248/VG_100K_2/2409838.jpg,1653323,What body of water?,,,,,,
166,166,166,163,163,163,Brown.,2413287.jpg,2409838,12501,https://cs.stanford.edu/people/rak248/VG_100K_2/2409838.jpg,1145010,What color are the steps?,,,,,,
167,167,167,164,164,164,Cloud.,2359704.jpg,2409838,12501,https://cs.stanford.edu/people/rak248/VG_100K_2/2409838.jpg,1626475,What is the white object?,,,,,,
168,168,168,165,165,165,Brown.,2415169.jpg,2409804,12532,https://cs.stanford.edu/people/rak248/VG_100K_2/2409804.jpg,1038786,What is the color of the sofa?,,,,,,
169,169,169,166,166,166,Black and brown.,2408536.jpg,2409804,12532,https://cs.stanford.edu/people/rak248/VG_100K_2/2409804.jpg,1062148,What colors are speckled on the green ceramic?,,,,,,
170,170,170,167,167,167,Green.,2354242.jpg,2409804,12532,https://cs.stanford.edu/people/rak248/VG_100K_2/2409804.jpg,256225,What color are the leaves on the trees?,,,,,,
171,171,171,168,168,168,White.,2394367.jpg,2409792,12544,https://cs.stanford.edu/people/rak248/VG_100K_2/2409792.jpg,1378196,What is the shower curtain color?,,,,,,
172,172,172,169,169,169,Wires.,2407921.jpg,2409792,12544,https://cs.stanford.edu/people/rak248/VG_100K_2/2409792.jpg,193023,What are the traffic lights hanging on?,,,,,,
173,173,173,170,170,170,With both hands.,2376161.jpg,2409792,12544,https://cs.stanford.edu/people/rak248/VG_100K_2/2409792.jpg,1960874,How is the player holding the racket?,,,,,,
174,174,174,171,171,171,Skateboard tricks.,2396560.jpg,2409781,12555,https://cs.stanford.edu/people/rak248/VG_100K_2/2409781.jpg,1453299,What is the person doing?,,,,,,
175,175,175,172,172,172,In the stove.,2365121.jpg,2409781,12555,https://cs.stanford.edu/people/rak248/VG_100K_2/2409781.jpg,1735261,Where is the baking cake pan?,,,,,,
176,176,176,173,173,173,Around the remote.,2410520.jpg,2409781,12555,https://cs.stanford.edu/people/rak248/VG_100K_2/2409781.jpg,1104747,Where are the fingers?,,,,,,
177,177,177,174,174,174,Skateboarding.,2412497.jpg,2409754,12580,https://cs.stanford.edu/people/rak248/VG_100K_2/2409754.jpg,1126052,What is the person doing in the picture?,,,,,,
178,178,178,175,175,175,Concrete.,2340627.jpg,2409754,12580,https://cs.stanford.edu/people/rak248/VG_100K_2/2409754.jpg,778921,What is the dog standing on?,,,,,,
179,179,179,176,176,176,Grey.,2317749.jpg,2409754,12580,https://cs.stanford.edu/people/rak248/VG_100K_2/2409754.jpg,914358,What color is the sky?,,,,,,
180,180,180,177,177,177,Brown.,2368978.jpg,2409702,12632,https://cs.stanford.edu/people/rak248/VG_100K_2/2409702.jpg,1813943,What is the pants color?,,,,,,
181,181,181,178,178,178,A sign.,2361679.jpg,2409702,12632,https://cs.stanford.edu/people/rak248/VG_100K_2/2409702.jpg,1666438,What is on top of the first sign?,,,,,,
182,182,182,179,179,179,In the kitchen.,2335757.jpg,2409702,12632,https://cs.stanford.edu/people/rak248/VG_100K_2/2409702.jpg,460410,Where was the picture taken?,,,,,,
183,183,183,180,180,180,Archway.,2401850.jpg,2409691,12643,https://cs.stanford.edu/people/rak248/VG_100K_2/2409691.jpg,1252265,What is under the clock?,,,,,,
184,184,184,181,181,181,Red.,2331554.jpg,2409691,12643,https://cs.stanford.edu/people/rak248/VG_100K_2/2409691.jpg,530341,What color is the Delta Airline logo?,,,,,,
185,185,185,182,182,182,In a chair.,2360831.jpg,2409691,12643,https://cs.stanford.edu/people/rak248/VG_100K_2/2409691.jpg,1649963,Where is the woman sitting?,,,,,,
186,186,186,183,183,183,Green.,2374161.jpg,2409638,12695,https://cs.stanford.edu/people/rak248/VG_100K_2/2409638.jpg,300254,What color is the skater's shirt?,,,,,,
187,187,187,184,184,184,Gold.,2408941.jpg,2409638,12695,https://cs.stanford.edu/people/rak248/VG_100K_2/2409638.jpg,1070906,What color is the foil on top of the wine bottle?,,,,,,
188,188,188,185,185,185,In the field.,2414113.jpg,2409638,12695,https://cs.stanford.edu/people/rak248/VG_100K_2/2409638.jpg,1018997,Where is the sheep?,,,,,,
189,189,189,186,186,186,The woman.,2322469.jpg,2409637,12697,https://cs.stanford.edu/people/rak248/VG_100K_2/2409637.jpg,876596,Who is holding a cheetah bag?,,,,,,
190,190,190,187,187,187,White>.,2407482.jpg,2409637,12697,https://cs.stanford.edu/people/rak248/VG_100K_2/2409637.jpg,1207719,What color is the fixtures in the bathroom?,,,,,,
191,191,191,188,188,188,On the wood.,2373637.jpg,2409637,12697,https://cs.stanford.edu/people/rak248/VG_100K_2/2409637.jpg,467339,Where are the words written?,,,,,,
192,192,192,189,189,189,A cruise ship.,2398028.jpg,2409609,12724,https://cs.stanford.edu/people/rak248/VG_100K_2/2409609.jpg,1398002,What type of ship is it?,,,,,,
193,193,193,190,190,190,Iron.,2375474.jpg,2409609,12724,https://cs.stanford.edu/people/rak248/VG_100K_2/2409609.jpg,1946725,What is the fence made of?,,,,,,
194,194,194,191,191,191,A racket.,2371662.jpg,2409609,12724,https://cs.stanford.edu/people/rak248/VG_100K_2/2409609.jpg,1868366,What is the man holding?,,,,,,
195,195,195,192,192,192,During the day.,2367624.jpg,2409545,12786,https://cs.stanford.edu/people/rak248/VG_100K_2/2409545.jpg,821322,When was this image taken?,,,,,,
196,196,196,193,193,193,Lights.,2390512.jpg,2409545,12786,https://cs.stanford.edu/people/rak248/VG_100K_2/2409545.jpg,1358066,What is on the house?,,,,,,
197,197,197,194,194,194,Glass.,2396166.jpg,2409545,12786,https://cs.stanford.edu/people/rak248/VG_100K_2/2409545.jpg,1388225,What is the screen made of on the phone?,,,,,,
198,198,198,195,195,195,Yellow.,2394300.jpg,2409527,12804,https://cs.stanford.edu/people/rak248/VG_100K_2/2409527.jpg,287315,What color are the skis?,,,,,,
199,199,199,196,196,196,On a silver tray on the table.,2362057.jpg,2409527,12804,https://cs.stanford.edu/people/rak248/VG_100K_2/2409527.jpg,1673557,Where are the condiments?,,,,,,
200,200,200,197,197,197,One.,2342060.jpg,2409527,12804,https://cs.stanford.edu/people/rak248/VG_100K_2/2409527.jpg,330005,How many green buttons are on the blue phone?,,,,,,
201,201,201,198,198,198,"In the air, beyond the reaching player.",2394723.jpg,2409506,12824,https://cs.stanford.edu/people/rak248/VG_100K_2/2409506.jpg,223865,Where is the ball?,,,,,,
202,202,202,199,199,199,Trees.,2371284.jpg,2409506,12824,https://cs.stanford.edu/people/rak248/VG_100K_2/2409506.jpg,1860335,What is behind the signs?,,,,,,
203,203,203,200,200,200,Pizza.,2360151.jpg,2409506,12824,https://cs.stanford.edu/people/rak248/VG_100K_2/2409506.jpg,1635852,What food is on the table?,,,,,,
204,204,204,201,201,201,Green.,2386753.jpg,2409488,12841,https://cs.stanford.edu/people/rak248/VG_100K_2/2409488.jpg,550148,What color is the ground?,,,,,,
205,205,205,202,202,202,Black.,2401274.jpg,2409488,12841,https://cs.stanford.edu/people/rak248/VG_100K_2/2409488.jpg,474852,What color is the table?,,,,,,
206,206,206,203,203,203,Brick.,2397651.jpg,2409488,12841,https://cs.stanford.edu/people/rak248/VG_100K_2/2409488.jpg,1458858,What is the building made of?,,,,,,
207,207,207,204,204,204,The mountains.,2374537.jpg,2409300,13017,https://cs.stanford.edu/people/rak248/VG_100K_2/2409300.jpg,1928235,What is covered in snow?,,,,,,
208,208,208,205,205,205,Woods.,2360472.jpg,2409300,13017,https://cs.stanford.edu/people/rak248/VG_100K_2/2409300.jpg,1642426,Where is the elephant standing?,,,,,,
209,209,209,206,206,206,Green.,2396720.jpg,2409300,13017,https://cs.stanford.edu/people/rak248/VG_100K_2/2409300.jpg,285520,What color is the grass?,,,,,,
210,210,210,207,207,207,Giraffe.,2396848.jpg,2409271,13045,https://cs.stanford.edu/people/rak248/VG_100K_2/2409271.jpg,1391450,What is white with brown fur?,,,,,,
211,211,211,208,208,208,Herbivores.,2405360.jpg,2409271,13045,https://cs.stanford.edu/people/rak248/VG_100K_2/2409271.jpg,1158641,Why are the animals peaceful?,,,,,,
212,212,212,209,209,209,A poster.,2368615.jpg,2409271,13045,https://cs.stanford.edu/people/rak248/VG_100K_2/2409271.jpg,1806483,What is handing on the wall?,,,,,,
213,213,213,210,210,210,The clock tower.,2368505.jpg,2409252,13065,https://cs.stanford.edu/people/rak248/VG_100K_2/2409252.jpg,1804135,How can you tell time?,,,,,,
214,214,214,211,211,211,One.,2404629.jpg,2409252,13065,https://cs.stanford.edu/people/rak248/VG_100K_2/2409252.jpg,599754,How many clocks?,,,,,,
215,215,215,212,212,212,White.,2349868.jpg,2409252,13065,https://cs.stanford.edu/people/rak248/VG_100K_2/2409252.jpg,643568,What color is the plate?,,,,,,
216,216,216,213,213,213,Reflection of cat.,2402629.jpg,2409238,13079,https://cs.stanford.edu/people/rak248/VG_100K_2/2409238.jpg,1265781,What is the cat looking at in the mirror?,,,,,,
217,217,217,214,214,214,One.,2351736.jpg,2409238,13079,https://cs.stanford.edu/people/rak248/VG_100K_2/2409238.jpg,449540,How many women are pictured?,,,,,,
218,218,218,215,215,215,Yellow.,2337273.jpg,2409238,13079,https://cs.stanford.edu/people/rak248/VG_100K_2/2409238.jpg,589682,What color are the ski poles?,,,,,,
219,219,219,216,216,216,White.,2408607.jpg,2409215,13102,https://cs.stanford.edu/people/rak248/VG_100K_2/2409215.jpg,1063698,What is the color of the sign's border?,,,,,,
220,220,220,217,217,217,Sugar.,2395184.jpg,2409215,13102,https://cs.stanford.edu/people/rak248/VG_100K_2/2409215.jpg,1383172,What is on the donuts?,,,,,,
221,221,221,218,218,218,Near a train.,2353118.jpg,2409215,13102,https://cs.stanford.edu/people/rak248/VG_100K_2/2409215.jpg,971471,Where is this picture taken?,,,,,,
222,222,222,219,219,219,On a building.,2366272.jpg,2409132,13182,https://cs.stanford.edu/people/rak248/VG_100K_2/2409132.jpg,1758331,Where is the red sign?,,,,,,
223,223,223,220,220,220,Under the fork.,2370275.jpg,2409132,13182,https://cs.stanford.edu/people/rak248/VG_100K_2/2409132.jpg,1839413,Where is the white napkin?,,,,,,
224,224,224,221,221,221,Tennis.,2373103.jpg,2409132,13182,https://cs.stanford.edu/people/rak248/VG_100K_2/2409132.jpg,1899168,What is the guy playing?,,,,,,
225,225,225,222,222,222,A hot dog.,2398948.jpg,2409090,13222,https://cs.stanford.edu/people/rak248/VG_100K_2/2409090.jpg,1403406,What is the sliced pickles on?,,,,,,
226,226,226,223,223,223,700.,2381893.jpg,2409090,13222,https://cs.stanford.edu/people/rak248/VG_100K_2/2409090.jpg,554037,What is the bus number?,,,,,,
227,227,227,224,224,224,Field.,2405030.jpg,2409090,13222,https://cs.stanford.edu/people/rak248/VG_100K_2/2409090.jpg,1151801,Where are the sheep?,,,,,,
228,228,228,225,225,225,On the hood of a car.,2377065.jpg,2409080,13232,https://cs.stanford.edu/people/rak248/VG_100K_2/2409080.jpg,813765,Where is the cat?,,,,,,
229,229,229,226,226,226,Yellow.,2391815.jpg,2409080,13232,https://cs.stanford.edu/people/rak248/VG_100K_2/2409080.jpg,482123,What color are the circles on the stickers?,,,,,,
230,230,230,227,227,227,Yellow.,2319444.jpg,2409080,13232,https://cs.stanford.edu/people/rak248/VG_100K_2/2409080.jpg,900796,What color is the vase?,,,,,,
231,231,231,228,228,228,Yellow.,2367500.jpg,2408639,13311,https://cs.stanford.edu/people/rak248/VG_100K_2/2408639.jpg,310355,What color is the surfboard?,,,,,,
232,232,232,229,229,229,Saucer.,2397048.jpg,2408639,13311,https://cs.stanford.edu/people/rak248/VG_100K_2/2408639.jpg,1583790,What is the cup sitting in?,,,,,,
233,233,233,230,230,230,The stove.,2388485.jpg,2408639,13311,https://cs.stanford.edu/people/rak248/VG_100K_2/2408639.jpg,804632,Where are they cooking?,,,,,,
234,234,234,231,231,231,White.,2337039.jpg,2408714,13385,https://cs.stanford.edu/people/rak248/VG_100K_2/2408714.jpg,397999,What color are the kitchen cabinets?,,,,,,
235,235,235,232,232,232,2.,2407521.jpg,2408714,13385,https://cs.stanford.edu/people/rak248/VG_100K_2/2408714.jpg,1208718,How many colors does each zebra have?,,,,,,
236,236,236,233,233,233,A man.,2369168.jpg,2408714,13385,https://cs.stanford.edu/people/rak248/VG_100K_2/2408714.jpg,1817668,What is in front of the truck?,,,,,,
237,237,237,234,234,234,Daytime.,2348360.jpg,2408730,13400,https://cs.stanford.edu/people/rak248/VG_100K_2/2408730.jpg,324960,When was the picture taken?,,,,,,
238,238,238,235,235,235,In the sky.,2363416.jpg,2408730,13400,https://cs.stanford.edu/people/rak248/VG_100K_2/2408730.jpg,1701236,Where is the plane?,,,,,,
239,239,239,236,236,236,One.,2332863.jpg,2408730,13400,https://cs.stanford.edu/people/rak248/VG_100K_2/2408730.jpg,273133,How many people are in the picture?,,,,,,
240,240,240,237,237,237,On the wall.,2365435.jpg,2408737,13406,https://cs.stanford.edu/people/rak248/VG_100K_2/2408737.jpg,1741855,Where are the portraits?,,,,,,
241,241,241,238,238,238,Black.,2401702.jpg,2408737,13406,https://cs.stanford.edu/people/rak248/VG_100K_2/2408737.jpg,1249351,What is the main color of the umpire's pants?,,,,,,
242,242,242,239,239,239,Food.,2370465.jpg,2408737,13406,https://cs.stanford.edu/people/rak248/VG_100K_2/2408737.jpg,1843174,What is on the plate?,,,,,,
243,243,243,240,240,240,Boxes.,2372762.jpg,2408766,13430,https://cs.stanford.edu/people/rak248/VG_100K_2/2408766.jpg,241440,What is the man in glasses carrying?,,,,,,
244,244,244,241,241,241,The camera.,2390069.jpg,2408766,13430,https://cs.stanford.edu/people/rak248/VG_100K_2/2408766.jpg,1422083,What is the zebra looking at?,,,,,,
245,245,245,242,242,242,On the ground.,2355564.jpg,2408766,13430,https://cs.stanford.edu/people/rak248/VG_100K_2/2408766.jpg,830975,Where is the cart?,,,,,,
246,246,246,243,243,243,Grass.,2358209.jpg,2408787,13449,https://cs.stanford.edu/people/rak248/VG_100K_2/2408787.jpg,636885,What is on the ground?,,,,,,
247,247,247,244,244,244,Black.,2385509.jpg,2408787,13449,https://cs.stanford.edu/people/rak248/VG_100K_2/2408787.jpg,615047,What color are the keys?,,,,,,
248,248,248,245,245,245,Racing.,2398035.jpg,2408787,13449,https://cs.stanford.edu/people/rak248/VG_100K_2/2408787.jpg,1589282,What are the planes doing?,,,,,,
249,249,249,246,246,246,No one.,2416110.jpg,2408965,13618,https://cs.stanford.edu/people/rak248/VG_100K_2/2408965.jpg,940031,Who is in the photo?,,,,,,
250,250,250,247,247,247,In sky.,2373009.jpg,2408965,13618,https://cs.stanford.edu/people/rak248/VG_100K_2/2408965.jpg,1897274,Where are the clouds?,,,,,,
251,251,251,248,248,248,Two.,2376412.jpg,2408965,13618,https://cs.stanford.edu/people/rak248/VG_100K_2/2408965.jpg,558426,How many pumpkins are there?,,,,,,
252,252,252,249,249,249,2.,2362037.jpg,2408599,13692,https://cs.stanford.edu/people/rak248/VG_100K_2/2408599.jpg,441726,How many laptops are shown?,,,,,,
253,253,253,250,250,250,Tan.,2408138.jpg,2408599,13692,https://cs.stanford.edu/people/rak248/VG_100K_2/2408599.jpg,1053301,What color is the third umbrella?,,,,,,
254,254,254,251,251,251,Blue.,2412359.jpg,2408599,13692,https://cs.stanford.edu/people/rak248/VG_100K_2/2408599.jpg,1123012,What color is the sky?,,,,,,
255,255,255,252,252,252,A cardinal.,2359214.jpg,2408587,13704,https://cs.stanford.edu/people/rak248/VG_100K_2/2408587.jpg,508212,What kind of bird is pictured?,,,,,,
256,256,256,253,253,253,Chocolate.,2358323.jpg,2408587,13704,https://cs.stanford.edu/people/rak248/VG_100K_2/2408587.jpg,1598242,What are the pieces?,,,,,,
257,257,257,254,254,254,Corner of wall.,2400811.jpg,2408587,13704,https://cs.stanford.edu/people/rak248/VG_100K_2/2408587.jpg,1230235,Where is the plant?,,,,,,
258,258,258,255,255,255,Black and white.,2386188.jpg,2408539,13748,https://cs.stanford.edu/people/rak248/VG_100K_2/2408539.jpg,614513,What colors are the woman with the umbrella's bathing suit?,,,,,,
259,259,259,256,256,256,White.,2371082.jpg,2408539,13748,https://cs.stanford.edu/people/rak248/VG_100K_2/2408539.jpg,1856059,What is the holder color?,,,,,,
260,260,260,257,257,257,Wood.,2389525.jpg,2408539,13748,https://cs.stanford.edu/people/rak248/VG_100K_2/2408539.jpg,803800,What is the truck sign made of?,,,,,,
261,261,261,258,258,258,White.,2407512.jpg,2408432,13850,https://cs.stanford.edu/people/rak248/VG_100K_2/2408432.jpg,1208491,What color is the scooter?,,,,,,
262,262,262,259,259,259,White.,2389209.jpg,2408432,13850,https://cs.stanford.edu/people/rak248/VG_100K_2/2408432.jpg,1541838,What is the main color of the bike?,,,,,,
263,263,263,260,260,260,Four.,2413727.jpg,2408432,13850,https://cs.stanford.edu/people/rak248/VG_100K_2/2408432.jpg,1012810,How many legs does the giraffe have?,,,,,,
264,264,264,261,261,261,Clear.,2328153.jpg,2408418,13864,https://cs.stanford.edu/people/rak248/VG_100K_2/2408418.jpg,596957,How is the photo?,,,,,,
265,265,265,262,262,262,Tracks.,2410881.jpg,2408418,13864,https://cs.stanford.edu/people/rak248/VG_100K_2/2408418.jpg,1318136,What are the rusty things on the ground?,,,,,,
266,266,266,263,263,263,The lady.,2354993.jpg,2408418,13864,https://cs.stanford.edu/people/rak248/VG_100K_2/2408418.jpg,575538,Who is tying the knot?,,,,,,
267,267,267,264,264,264,One man.,2360346.jpg,2408336,13943,https://cs.stanford.edu/people/rak248/VG_100K_2/2408336.jpg,763151,Who is in the water?,,,,,,
268,268,268,265,265,265,Metal pole.,2377077.jpg,2408336,13943,https://cs.stanford.edu/people/rak248/VG_100K_2/2408336.jpg,1978961,What are the signs attached to?,,,,,,
269,269,269,266,266,266,Gray.,2406733.jpg,2408336,13943,https://cs.stanford.edu/people/rak248/VG_100K_2/2408336.jpg,1191736,What color is the ground?,,,,,,
270,270,270,267,267,267,In the water.,2366373.jpg,2408332,13947,https://cs.stanford.edu/people/rak248/VG_100K_2/2408332.jpg,1760316,Where is the polar bear?,,,,,,
271,271,271,268,268,268,Skating.,2373932.jpg,2408332,13947,https://cs.stanford.edu/people/rak248/VG_100K_2/2408332.jpg,560405,What is the boys doing?,,,,,,
272,272,272,269,269,269,City Hall.,2395946.jpg,2408332,13947,https://cs.stanford.edu/people/rak248/VG_100K_2/2408332.jpg,1387153,What is written on the building's door?,,,,,,
273,273,273,270,270,270,A table.,2369340.jpg,2408317,13962,https://cs.stanford.edu/people/rak248/VG_100K_2/2408317.jpg,1821278,What is the lamp sitting on?,,,,,,
274,274,274,271,271,271,Eyeglasses.,2405624.jpg,2408317,13962,https://cs.stanford.edu/people/rak248/VG_100K_2/2408317.jpg,1165563,What is on the man's face?,,,,,,
275,275,275,272,272,272,A blue scoop.,2376354.jpg,2408317,13962,https://cs.stanford.edu/people/rak248/VG_100K_2/2408317.jpg,1964943,What is next to the toilet?,,,,,,
276,276,276,273,273,273,Black.,2360375.jpg,2408279,13997,https://cs.stanford.edu/people/rak248/VG_100K_2/2408279.jpg,507275,What color are the cows?,,,,,,
